generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1765418657-f76vrfN3fRkVCvN774FH,2025-12-11 02:04:17.689,0,,,0,0.000694,374,233,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1625,582,,GenEval
gen-1765418649-wvlv5lBWNwDiiKKqYPus,2025-12-11 02:04:09.692,0,,,0,0.005087,374,1990,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,7910,483,,GenEval
gen-1765418645-DU4YxM6kkoZI3rVUgsGx,2025-12-11 02:04:05.689,0,,,0,0.002404,329,415,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3035,833,,GenEval
gen-1765418642-3hZtsn8BSip5RhcAbbLD,2025-12-11 02:04:02.305,0,,,0,0.001573,323,250,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2389,647,,GenEval
gen-1765418638-LHyCcGgNTBGVcWZWkF9z,2025-12-11 02:03:58.426,0,,,0,0.002163,328,367,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2724,805,,GenEval
gen-1765418637-8QF4PMS2uvUE2IBQgaOO,2025-12-11 02:03:57.399,0,,,,0.000531,137,36,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,207,445,,GenEval
gen-1765418633-4ZvQSZDFxZ0cFnzcHUip,2025-12-11 02:03:53.832,0,,,0,0.002078,308,354,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2802,645,,GenEval
gen-1765418632-rgM8kkwWuEd6jZlohxsg,2025-12-11 02:03:52.892,0,,,,0.000736,245,43,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,189,371,,GenEval
gen-1765418628-LE6SH8lkzqjLol0oDs3o,2025-12-11 02:03:48.895,0,,,0,0.001984,309,335,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3093,711,,GenEval
gen-1765418627-rUHH5aGRw0iL0vtGOXyt,2025-12-11 02:03:47.890,0,,,,0.000531,137,36,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,221,382,,GenEval
gen-1765418618-tWjzBaAWKv0j4VfZIO4x,2025-12-11 02:03:38.437,0,,,0,0.005131,539,1988,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8999,1271,,GenEval
gen-1765418617-Q0S1ZQSYdCaERiPgA543,2025-12-11 02:03:37.265,0,,,,0.000691,193,45,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,310,385,,GenEval
gen-1765418614-636QhagvSSzoyy67LsFL,2025-12-11 02:03:34.251,0,,,0,0.001006,539,338,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2926,1364,,GenEval
gen-1765418613-yo4bAg0SHVQk3Km0QAu6,2025-12-11 02:03:32.938,0,,,,0.000825,156,63,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,483,418,,GenEval
gen-1765418610-y7uzaJll4cgNefP2wTlK,2025-12-11 02:03:30.881,0,,,0,0.000836,539,270,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1849,584,,GenEval
gen-1765418606-P7nzmGwQrSGxAHVN4Bhn,2025-12-11 02:03:26.969,0,,,0,0.002904,544,472,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3074,640,,GenEval
gen-1765418602-j7ZOtgKlds5vJzEKuUXn,2025-12-11 02:03:22.201,0,,,0,0.002465,445,404,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3337,1074,,GenEval
gen-1765418598-mpX5XZ0loEAKOJX30Gzy,2025-12-11 02:03:18.271,0,,,0,0.002285,450,367,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2834,847,,GenEval
gen-1765418596-yTO8xRps0K3dFuCPIq46,2025-12-11 02:03:16.752,0,,,,0.000747,126,59,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,861,301,,GenEval
gen-1765418592-dIwS7iuL1Mly3aYLMXLt,2025-12-11 02:03:12.847,0,,,0,0.001946,406,308,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3157,653,,GenEval
gen-1765418591-hZK5XFA5Tdt0FIJlDT2p,2025-12-11 02:03:11.933,0,,,,0.000697,238,40,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,215,365,,GenEval
gen-1765418587-DklYmxpnQbjuilXgdn3K,2025-12-11 02:03:07.928,0,,,0,0.002025,410,323,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3145,758,,GenEval
gen-1765418586-jhv0xRxqaYdGvtZb4jY6,2025-12-11 02:03:06.704,0,,,,0.000707,126,55,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,447,464,,GenEval
gen-1765418585-iajTv57pbXucsPEOr6l3,2025-12-11 02:03:05.478,0,,,,0.000735,132,57,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,409,370,,GenEval
gen-1765418584-XyLUhdi27ijU4unIaYB1,2025-12-11 02:03:04.165,0,,,,0.000525,132,36,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,470,483,,GenEval
gen-1765418579-iMSZNeO5tQwPF3fPOh7y,2025-12-11 02:02:59.126,0,,,0,0.003278,363,583,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4172,572,,GenEval
gen-1765418575-9NyIxgeYWcK23iMXRPQV,2025-12-11 02:02:55.746,0,,,0,0.001656,416,248,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1924,1077,,GenEval
gen-1765418571-iEyT1jvOdx5H6YqQWYPa,2025-12-11 02:02:51.642,0,,,0,0.002636,421,443,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3034,787,,GenEval
gen-1765418569-AlnWWzYv1ljuo6TcjnyU,2025-12-11 02:02:49.911,0,,,,0.001191,137,102,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,992,364,,GenEval
gen-1765418566-SqJppwYq8UZLtIczbspL,2025-12-11 02:02:46.626,0,,,0,0.001633,323,262,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2323,826,,GenEval
gen-1765418565-859nddEjhSYwMhIksTZx,2025-12-11 02:02:45.302,0,,,,0.000868,223,59,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,559,414,,GenEval
gen-1765418561-UZj1src4Re4rtPZhGWUq,2025-12-11 02:02:41.538,0,,,0,0.001798,323,295,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2584,1042,,GenEval
gen-1765418559-MvmrrSoiX89rdgwFm88r,2025-12-11 02:02:39.463,0,,,,0.001231,137,106,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1131,440,,GenEval
gen-1765418557-3f7XOvcmCLaL1ombk4oe,2025-12-11 02:02:37.922,0,,,,0.00051,136,34,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,210,1078,,GenEval
gen-1765418556-EZJLgalVUN9QU5M0M1oZ,2025-12-11 02:02:36.791,0,,,,0.000625,132,46,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,448,379,,GenEval
gen-1765418555-Sc53TcpAdaXDQv6FwmkT,2025-12-11 02:02:35.717,0,,,,0.000763,139,59,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,397,375,,GenEval
gen-1765418554-75W69ytb7gy99k0EctfL,2025-12-11 02:02:34.762,0,,,,0.0005,128,34,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,184,459,,GenEval
gen-1765418550-zFNZWr0qvjOjthdXjPIo,2025-12-11 02:02:30.119,0,,,0,0.002673,363,462,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3429,858,,GenEval
gen-1765418544-aVvhXAAzjcLMOdykZKiU,2025-12-11 02:02:24.202,0,,,0,0.002091,341,350,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4482,1123,,GenEval
gen-1765418540-0XfrlA3m7BnfgIUdLPI2,2025-12-11 02:02:20.932,0,,,0,0.001541,346,239,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1819,1168,,GenEval
gen-1765418539-CLi3c68g6pu6AgwdDwYt,2025-12-11 02:02:19.616,0,,,,0.00081,144,63,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,432,567,,GenEval
gen-1765418535-f42FsPuaMjuFgORwip0P,2025-12-11 02:02:15.799,0,,,0,0.001706,326,276,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2254,1419,,GenEval
gen-1765418534-liijOKFm75aYaMHkxf8h,2025-12-11 02:02:14.633,0,,,,0.001103,251,79,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,443,421,,GenEval
gen-1765418529-WTUdaP4a3x7Na2xE97ff,2025-12-11 02:02:09.593,0,,,0,0.001743,323,284,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3477,812,,GenEval
gen-1765418528-holP6qaJNzVvI7NX3uKZ,2025-12-11 02:02:08.228,0,,,,0.00065,144,47,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,434,358,,GenEval
gen-1765418527-ziVds1tbWkBLpt4yzjir,2025-12-11 02:02:07.013,0,,,,0.000577,134,41,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,396,521,,GenEval
gen-1765418524-TnzQMn7u2qsXHZDcOEFS,2025-12-11 02:02:04.977,0,,,,0.001498,127,134,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1229,307,,GenEval
gen-1765418523-cvBhYqrvJLs9SJ0iRSHi,2025-12-11 02:02:03.247,0,,,,0.000908,135,74,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,760,535,,GenEval
gen-1765418517-MTDHY8JZ4PGw0NnZQkk6,2025-12-11 02:01:57.957,0,,,0,0.002956,391,513,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3866,1180,,GenEval
gen-1765418514-2Rns6oOYKa4B6k7jNe6G,2025-12-11 02:01:54.393,0,,,0,0.002016,331,337,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2620,686,,GenEval
gen-1765418509-IjaWDeMX9IFtMcale7WZ,2025-12-11 02:01:49.909,0,,,0,0.001546,336,242,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2784,1444,,GenEval
gen-1765418508-lzAsOUWmzHL0TCAR85bq,2025-12-11 02:01:48.788,0,,,,0.000427,126,27,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,309,424,,GenEval
gen-1765418504-9Q2yOjnmtm5zuk0i9M0y,2025-12-11 02:01:44.775,0,,,0,0.002228,328,380,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3216,615,,GenEval
gen-1765418503-mldNzziEbTjJ7dzSEs1J,2025-12-11 02:01:43.840,0,,,,0.000578,319,18,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,69,436,,GenEval
gen-1765418498-Uz95PXNOmVWCrMQJDUNm,2025-12-11 02:01:38.947,0,,,0,0.002308,333,395,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3502,1234,,GenEval
gen-1765418497-8O0d3ocNtQzCf8CT4rVu,2025-12-11 02:01:37.608,0,,,,0.000437,126,28,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,306,724,,GenEval
gen-1765418492-eVcUAl0xqTKFjjRhC8Jq,2025-12-11 02:01:32.079,0,,-0.000184,0,0.002435,742,959,0,682,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,4795,496,,GenEval
gen-1765418490-c8j342JsnzJcnxW6vkF5,2025-12-11 02:01:30.094,0,,-0.000184,0,0.000733,742,278,0,682,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1649,472,,GenEval
gen-1765418488-GwKwD6sswB2VNtRky7Vb,2025-12-11 02:01:28.201,0,,,0,0.000902,742,272,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1554,452,,GenEval
gen-1765418484-v5qcjq3qHz93zrps9dGI,2025-12-11 02:01:24.392,0,,,0,0.002453,423,406,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3147,568,,GenEval
gen-1765418477-HLRRXilpdU0TqqDymjAx,2025-12-11 02:01:17.942,0,,,0,0.002425,460,393,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,5098,1044,,GenEval
gen-1765418474-9mCuQnpwLdPzxKcEZUA7,2025-12-11 02:01:14.559,0,,,0,0.00209,465,325,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2389,672,,GenEval
gen-1765418472-whzaKXmA49KlqDX4dzbN,2025-12-11 02:01:12.645,0,,,,0.001223,131,106,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,977,417,,GenEval
gen-1765418469-THTkXrNo4u9i6gX1jWbZ,2025-12-11 02:01:09.953,0,,,0,0.001743,348,279,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1944,585,,GenEval
gen-1765418468-0ZcsGkRoVSa43YZj4kNZ,2025-12-11 02:01:08.101,0,,,,0.001588,279,124,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1003,419,,GenEval
gen-1765418463-LqCX2Ay4SLfgLtugTp1j,2025-12-11 02:01:03.202,0,,,0,0.002157,352,361,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3405,1307,,GenEval
gen-1765418461-7jBm5O8YYUzTCxKaj0JH,2025-12-11 02:01:01.761,0,,,,0.001373,131,121,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,692,366,,GenEval
gen-1765418460-g72vLKoE2KVPiZ6ALYzB,2025-12-11 02:01:00.110,0,,,,0.000896,133,73,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,725,615,,GenEval
gen-1765418457-x9EKjXT1g7iRYZliFKL0,2025-12-11 02:00:57.934,0,,,0,0.000831,655,254,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1605,506,,GenEval
gen-1765418455-h1cVuECIc6jUUjhnNkHB,2025-12-11 02:00:55.256,0,,-0.000176,0,0.00105,655,412,0,653,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2332,724,,GenEval
gen-1765418453-UjxTbuZ5v9R8po7wEBd3,2025-12-11 02:00:53.212,0,,,0,0.000859,655,265,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1648,567,,GenEval
gen-1765418437-yFFB8uojhN0emhvkdNNJ,2025-12-11 02:00:37.798,0.002742,,,0,0,407,467,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3615,743,,GenEval
gen-1765418434-nFnQNkWlQ4BMe4XLEVXl,2025-12-11 02:00:34.423,0,,,0,0.002162,402,352,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2356,696,,GenEval
gen-1765418429-ZsSZqaI2dvVwG23HnQ6T,2025-12-11 02:00:29.731,0,,,0,0.002797,407,478,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3554,838,,GenEval
gen-1765418428-ph7Bm8BNqWNMmibqOZJb,2025-12-11 02:00:28.299,0,,,,0.000967,134,80,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,713,333,,GenEval
gen-1765418420-G1Uwlc06f6bx9Vg7PvDl,2025-12-11 02:00:20.907,0,,,0,0.002092,342,350,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,6171,1066,,GenEval
gen-1765418419-ec4pKGXtloMO7P3DP7NX,2025-12-11 02:00:19.833,0,,,,0.00121,344,78,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,279,358,,GenEval
gen-1765418414-BwvYdRRQTX6J2qwXPss6,2025-12-11 02:00:14.047,0,,,0,0.002821,346,495,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4752,829,,GenEval
gen-1765418412-h00709FSIEiAu4fpuoVR,2025-12-11 02:00:12.723,0,,,,0.000967,134,80,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,596,358,,GenEval
gen-1765418411-EWLWI7ZizWCVhblZ8ib0,2025-12-11 02:00:11.205,0,,,,0.001165,148,98,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,760,311,,GenEval
gen-1765418409-3LD07dvNTQAn1tNlq672,2025-12-11 02:00:09.238,0,,,0,0.000644,623,183,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1428,604,,GenEval
gen-1765418402-vXoheIpYbjlpSN3uIoME,2025-12-11 02:00:02.382,0,,,0,0.003169,623,1193,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,6512,608,,GenEval
gen-1765418400-n4BZjvUqvnmAX8CANT8N,2025-12-11 02:00:00.742,0,,,0,0.000654,623,187,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1341,540,,GenEval
gen-1765418397-S1d2IppSo6Fm6Ev6IHb3,2025-12-11 01:59:57.159,0,,,0,0.002111,431,336,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2879,629,,GenEval
gen-1765418393-h42fHy5u7z0rDljt1Nr7,2025-12-11 01:59:53.056,0,,,0,0.001802,362,288,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2653,955,,GenEval
gen-1765418388-uVWxUwWY9X30FrHYmP3j,2025-12-11 01:59:48.746,0,,,0,0.002407,367,408,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3214,783,,GenEval
gen-1765418387-mZbYPdUh8ChBAUt5UP5b,2025-12-11 01:59:47.743,0,,,,0.00053,144,35,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,305,329,,GenEval
gen-1765418383-DwLS9Io7aEYevlLIa4Wx,2025-12-11 01:59:43.906,0,,,0,0.002232,357,375,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3093,591,,GenEval
gen-1765418382-0sp2mD9eB8fwKRyEtppn,2025-12-11 01:59:42.519,0,,,,0.000711,289,35,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,215,483,,GenEval
gen-1765418378-9BVXnS8ZUmJvFuDY7nH0,2025-12-11 01:59:38.529,0,,,0,0.002618,358,452,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3251,629,,GenEval
gen-1765418377-5PHookA9fmdGIjMueHqV,2025-12-11 01:59:37.008,0,,,,0.00053,144,35,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,32,1167,,GenEval
gen-1765418374-K6b3svZdzWNIfSWKvqA1,2025-12-11 01:59:34.313,0,,-0.000189,0,0.001151,811,439,0,701,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2034,573,,GenEval
gen-1765418372-HI4IgqVHUfcasaJy3FyQ,2025-12-11 01:59:32.061,0,,-0.000189,0,0.000699,811,258,0,701,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1939,726,,GenEval
gen-1765418369-BeSAba98cqcLXKByV5Yi,2025-12-11 01:59:29.443,0,,,0,0.001323,811,432,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2268,707,,GenEval
gen-1765418360-3TxoASo8si85EwINQjBx,2025-12-11 01:59:20.491,0,,,0,0.005099,397,1992,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8789,613,,GenEval
gen-1765418358-LPre56I0LpjJeJMsKcHe,2025-12-11 01:59:18.107,0,,,,0.002165,140,199,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1350,502,,GenEval
gen-1765418356-rKEAViHPfbVs1GSiW083,2025-12-11 01:59:16.807,0,,,0,0.000526,397,163,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1206,552,,GenEval
gen-1765418354-zjrdSn5VtQnWWedPM3uN,2025-12-11 01:59:14.282,0,,,,0.002315,148,213,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1298,574,,GenEval
gen-1765418352-6YqGDBlviLJULbhuFjjE,2025-12-11 01:59:12.420,0,,,0,0.000531,397,165,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1259,532,,GenEval
gen-1765418348-tFE9d7sGIMwZ9pTi5mn5,2025-12-11 01:59:08.606,0,,,0,0.001903,368,307,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2399,1166,,GenEval
gen-1765418345-XwuYOISOozaKF6zRNRfj,2025-12-11 01:59:05.651,0,,,0,0.001851,556,259,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1901,682,,GenEval
gen-1765418341-yDsHs7vwKbC43NlhnyL9,2025-12-11 01:59:01.862,0,,,0,0.002731,561,434,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2840,644,,GenEval
gen-1765418337-XH2MHbvgGRTteS3cvipL,2025-12-11 01:58:57.717,0,,,,0.002183,131,202,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,3165,598,,GenEval
gen-1765418334-Y2KPsqb9apw48JDR1esN,2025-12-11 01:58:54.686,0,,,0,0.001577,322,251,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1984,903,,GenEval
gen-1765418331-RtQF49u1GQXliP3U6pfZ,2025-12-11 01:58:51.320,0,,,,0.002142,242,184,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,2627,433,,GenEval
gen-1765418327-KVBkGh6oQ0wRMzwCtxUg,2025-12-11 01:58:47.009,0,,,0,0.001814,324,298,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2987,881,,GenEval
gen-1765418324-mAVF0atiI9ZUYhX46tct,2025-12-11 01:58:44.672,0,,,,0.002203,131,204,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1073,629,,GenEval
gen-1765418319-huIzQ9daedYeqGgweEiL,2025-12-11 01:58:39.849,0,,,0,0.002416,316,420,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3287,1137,,GenEval
gen-1765418314-v157QTqMewTa69ichvaS,2025-12-11 01:58:34.924,0,,,0,0.002808,393,483,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3301,1300,,GenEval
gen-1765418310-RElsQIhYH6z5NUU0jZDF,2025-12-11 01:58:30.121,0,,,0,0.002588,398,438,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3359,1173,,GenEval
gen-1765418308-h7MC238ZzPXbOacz9jk6,2025-12-11 01:58:28.593,0,,,,0.001335,140,116,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,731,342,,GenEval
gen-1765418305-VvQDKf5FxNOtr9VwQubN,2025-12-11 01:58:25.193,0,,,0,0.001738,298,288,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2536,744,,GenEval
gen-1765418303-iOTaqxlmUC2moRc7qM61,2025-12-11 01:58:23.514,0,,,,0.001633,283,128,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,686,647,,GenEval
gen-1765418298-gqI0V0s7ZWr3MiiEPDP2,2025-12-11 01:58:18.491,0,,,0,0.002362,302,412,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4043,725,,GenEval
gen-1765418296-FDb1nKo9VmlI0PcZZdK4,2025-12-11 01:58:16.791,0,,,,0.001235,140,106,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,732,345,,GenEval
gen-1765418295-U9XGqubxaCZnTspvgfsV,2025-12-11 01:58:15.585,0,,,,0.000572,130,41,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,455,403,,GenEval
gen-1765418293-bKnYdVr0jxwEEGXi7Xgq,2025-12-11 01:58:13.613,0,,,,0.00159,136,142,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1150,387,,GenEval
gen-1765418292-JfuzQv1ss21n8LrpUDlM,2025-12-11 01:58:12.511,0,,,,0.000585,132,42,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,389,329,,GenEval
gen-1765418290-DIdXi3fXhWvwtardoWNS,2025-12-11 01:58:10.501,0,,,,0.001556,141,138,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1111,437,,GenEval
gen-1765418289-U32xjk59ik27cdvFpJYU,2025-12-11 01:58:09.111,0,,,0,0.000521,412,159,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1183,535,,GenEval
gen-1765418279-04fO6QHgEzu5kX0IO1Bn,2025-12-11 01:57:59.181,0,,,0,0.005101,412,1991,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,9704,1190,,GenEval
gen-1765418277-AaPu3zDHjiQ0Ji3Iw7AW,2025-12-11 01:57:56.982,0,,,,0.001418,151,123,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1266,378,,GenEval
